Id,SalePrice
2735,127443.84225480375
2736,130562.88939846808
2737,105052.83113944682
2738,117927.82029041403
2739,159277.3105947032
2740,148780.79537136375
2741,114459.05904799665
2742,174967.36420187738
2743,142755.32551963965
2744,162097.0566753326
2745,150868.67690885114
2746,114773.71349990892
2747,168739.21081502526
2748,112866.46341590735
2749,137969.77974866936
2750,110260.55924910004
2751,129552.82265276671
2752,237084.1613219852
2753,178333.62396365427
2754,225363.60396799934
2755,132240.16888148838
2756,59124.07158240245
2757,54817.59297950717
2758,71697.65842242923
2759,159661.91369251092
2760,102717.86590374343
2761,134927.053536898
2762,129729.06774532096
2763,225798.35129642172
2764,198718.85532754706
2765,284077.96501009946
2766,101369.63449734694
2767,55118.766564883874
2768,101765.16577404493
2769,115956.38597435085
2770,172029.5492082109
2771,89210.16649906512
2772,91452.56169739214
2773,139097.6209716159
2774,131232.40635740547
2775,103129.40806653071
2776,146890.78871121025
2777,161661.22835238487
2778,133497.86506924615
2779,79812.82400715514
2780,102945.15518548153
2781,84227.13361433928
2782,79694.14918916475
2783,79895.30069614563
2784,92492.76242042286
2785,113015.13845181663
2786,38474.2297405554
2787,108940.47635468538
2788,37097.70759166381
2789,172948.44736637035
2790,103131.70982034865
2791,98290.52240218443
2792,40529.56150279369
2793,169505.14863096504
2794,58560.39145302691
2795,106076.99890187813
2796,76216.354523418
2797,191291.211604969
2798,127059.54436657846
2799,102726.00711000385
2800,69851.00594023813
2801,106958.79935504065
2802,126478.0721401202
2803,145502.70502357977
2804,148348.70381593995
2805,106075.13563389704
2806,63656.45275722828
2807,165761.50725261355
2808,148702.4417204284
2809,108936.44354810531
2810,118391.028902594
2811,174926.71620177152
2812,180040.81662928616
2813,132460.21889612044
2814,133660.00012317207
2815,89987.93930094596
2816,231265.98624959379
2817,155946.74454412307
2818,122016.58440350345
2819,199060.92857746733
2820,121917.7217127108
2821,103358.03402497491
2822,209291.70096944796
2823,255573.48528695933
2824,152147.54431470972
2825,184287.06775988895
2826,115129.65981844964
2827,114156.97115810262
2828,228713.69646142668
2829,243492.09369541844
2830,223206.49397527636
2831,196998.50438829174
2832,224693.72535589803
2833,272635.9041218263
2834,212479.18140413216
2835,214450.13393694058
2836,202318.8347720292
2837,177156.35724055138
2838,129626.67559021316
2839,178278.54234845156
2840,196256.29994608392
2841,202318.05094208661
2842,227680.84909094858
2843,143709.16949276312
2844,183152.18906939426
2845,100041.03131590376
2846,207823.48516995483
2847,207148.15524394868
2848,234752.56528443797
2849,197247.03342341713
2850,289954.098962985
2851,221262.5016867331
2852,246244.75346599682
2853,228603.58738589287
2854,154763.14840147924
2855,213167.88160774333
2856,196629.15098818613
2857,190083.94955822185
2858,209059.3906924849
2859,115589.32175240212
2860,124185.02326823527
2861,133947.17608586221
2862,216584.19221646176
2863,146657.0398043017
2864,232855.64720272983
2865,141544.70284234697
2866,174982.91402805038
2867,60149.65116839798
2868,128007.30796383834
2869,91680.9544564744
2870,127136.02307830646
2871,103094.1341460076
2872,58.010727154207416
2873,76338.14150112204
2874,123291.27851578896
2875,106388.02939349157
2876,182910.63828873937
2877,118270.35841579526
2878,143111.38152685075
2879,114337.76062242873
2880,77418.93690627662
2881,134691.71827965963
2882,147215.26341754373
2883,178056.8223741873
2884,214435.34120495222
2885,163898.79597982147
2886,214093.8118577171
2887,107470.48517195822
2888,135442.17141226167
2889,49801.598439208115
2890,53482.911087697954
2891,128682.26774348435
2892,49883.185820814106
2893,75618.02035935794
2894,49409.05108228058
2895,272348.8874095933
2896,248055.2692957545
2897,191103.59363493987
2898,157943.01713539043
2899,216399.03848079476
2900,165388.39239829476
2901,221619.03224729642
2902,188529.1438993296
2903,302389.94402824005
2904,319270.2569727703
2905,41514.98061771318
2906,252433.7776232221
2907,87198.85162099905
2908,111927.39853897353
2909,144029.22022245603
2910,59267.97434951889
2911,44846.953678007936
2912,154298.48220754066
2913,48680.50240164122
2914,51979.48435502453
2915,59584.3206458512
2916,54459.04802883265
2917,175307.5880320886
2918,106132.53142420005
2919,251494.07738729275
